Min Plate Aspect Ratio	Max Plate Aspect Ratio	Min Char Aspect Ratio	Max Char Aspect Ratio	Time running	Best Time	Worst Time	Total pictures	Total tracks	Correct Images	Correct tracks
5	6.5	0.2	0.3	191.5301666	0.116687536	0.165712595	1080	36	0	0
4	5.5	0.2	0.3	191.5378072	0.122671604	0.173970938	1080	36	0	0
5.5	6	0.8	0.9	191.5398731	0.118682384	0.161567211	1080	36	0	0
3.5	5.5	0.2	0.3	191.5443711	0.116688013	0.155583858	1080	36	0	0
5	7	0.3	0.4	191.5548561	0.126661062	0.154586554	1080	36	0	0
3	7	0.8	0.9	191.567091	0.11369586	0.159573078	1080	36	0	0
5.5	6	0.3	0.4	191.5982051	0.119679689	0.165557146	1080	36	0	0
4	10	0.3	0.4	191.599611	0.121675253	0.154586554	1080	36	0	0
7.5	8	0.3	0.4	191.6051822	0.11768508	0.164560318	1080	36	0	0
5	8.5	0.2	0.3	191.6106222	0.120677233	0.153589487	1080	36	0	0
5	8	0.2	0.3	191.6197889	0.118668318	0.163562298	1080	36	0	0
3.5	5.5	0.3	0.4	191.6381221	0.109708071	0.136634827	1080	36	0	0
9	10	0.3	0.4	191.6433403	0.119680166	0.172538042	1080	36	0	0
4	9	0.8	0.9	191.6645296	0.120677233	0.175529957	1080	36	0	0
4.5	9	0.3	0.4	191.6710672	0.118682623	0.156579256	1080	36	0	0
4.5	9.5	0.2	0.3	191.6918631	0.116687536	0.14598465	1080	36	0	0
4.5	7.5	0.2	0.3	191.6979485	0.11569047	0.136634588	1080	36	0	0
4.5	8	0.8	0.9	191.7019219	0.115854979	0.158575773	1080	36	0	0
5	9.5	0.3	0.4	191.7019279	0.118682623	0.148602009	1080	36	0	0
3.5	5	0.8	0.9	191.7190945	0.12067771	0.172538519	1080	36	0	0
2.5	5.5	0.3	0.4	191.7288549	0.11569047	0.172539234	1080	36	0	0
3	7.5	0.2	0.3	191.7294207	0.11369586	0.17253828	1080	36	0	0
4.5	5	0.2	0.3	191.7930164	0.115693331	0.151103497	1080	36	0	0
4	8.5	0.2	0.3	191.802947	0.112698555	0.180516958	1080	36	0	0
5	7.5	0.3	0.4	191.8059683	0.117684841	0.161568165	1080	36	0	0
3.5	7	0.3	0.4	191.808223	0.121673822	0.15957284	1080	36	0	0
7.5	10	0.3	0.4	191.829355	0.121674776	0.150597572	1080	36	0	0
8	9.5	0.3	0.4	191.829515	0.122671604	0.157578468	1080	36	0	0
3	8.5	0.8	0.9	191.8578801	0.109706402	0.164559603	1080	36	0	0
4.5	5.5	0.2	0.3	191.8801649	0.122672081	0.169546127	1080	36	0	0
8	10	0.3	0.4	191.9008501	0.111700296	0.165557623	1080	36	0	0
7	9.5	0.3	0.4	191.9018173	0.11768508	0.17752552	1080	36	0	0
7	8.5	0.3	0.4	191.9090497	0.117685556	0.143615723	1080	36	0	0
8	9	0.3	0.4	191.913723	0.116688013	0.160570383	1080	36	0	0
5	9.5	0.2	0.3	191.9524209	0.115690947	0.152592421	1080	36	0	0
3.5	8.5	0.3	0.4	191.9621737	0.115691185	0.161568165	1080	36	0	0
5	10	0.3	0.4	191.9683762	0.114693165	0.175531864	1080	36	0	0
3	7	0.3	0.4	191.9756036	0.127658129	0.141620874	1080	36	0	0
2	7	0.2	0.3	191.9832821	0.113696098	0.168549299	1080	36	0	0
4.5	9.5	0.3	0.4	191.9843738	0.117684841	0.148602486	1080	36	0	0
4	8.5	0.3	0.4	191.9995666	0.118681908	0.165557146	1080	36	0	0
9.5	10	0.3	0.4	192.0015056	0.114692211	0.15658021	1080	36	0	0
4.5	9	0.2	0.3	192.008106	0.119680166	0.169546366	1080	36	0	0
8.5	9	0.3	0.4	192.0093739	0.120676994	0.157577276	1080	36	0	0
2.5	3.5	0.3	0.4	192.0184133	0.118682146	0.15358901	1080	36	0	0
4.5	8.5	0.3	0.4	192.0209851	0.117685556	0.153589249	1080	36	0	0
4.5	5.5	0.7	0.8	192.0336859	0.119680166	0.158580065	1080	36	0	0
4	7	0.3	0.4	192.0525296	0.113696098	0.15757823	1080	36	0	0
5	6	0.3	0.4	192.0536346	0.122673035	0.157578468	1080	36	0	0
6	9	0.3	0.4	192.0587738	0.118682623	0.166553974	1080	36	0	0
3	8	0.3	0.4	192.067174	0.119679689	0.150505781	1080	36	0	0
5	10	0.8	0.9	192.0674746	0.114693403	0.166554689	1080	36	0	0
5.5	7.5	0.3	0.4	192.0719895	0.124666691	0.160571337	1080	36	0	0
7	10	0.3	0.4	192.0787873	0.11369586	0.160570383	1080	36	0	0
7	7.5	0.3	0.4	192.0808423	0.114693403	0.168549538	1080	36	0	0
3.5	5	0.2	0.3	192.1147676	0.11070466	0.159573317	1080	36	0	0
2	7	0.3	0.4	192.1149738	0.114693165	0.166554689	1080	36	0	0
3	7	0.2	0.3	192.1167901	0.117685318	0.136633635	1080	36	0	0
6	10	0.3	0.4	192.1278403	0.110703707	0.170543909	1080	36	0	0
5.5	7	0.3	0.4	192.1417987	0.11569047	0.160570145	1080	36	0	0
2	6.5	0.8	0.9	192.1816404	0.121674299	0.143616199	1080	36	0	0
5	9.5	0.7	0.8	192.1831267	0.116687059	0.152551174	1080	36	0	0
4	9.5	0.2	0.3	192.1844592	0.122671366	0.158575535	1080	36	0	0
2.5	7	0.3	0.4	192.1936893	0.11569047	0.154586792	1080	36	0	0
6.5	9.5	0.3	0.4	192.2000325	0.121674776	0.169546366	1080	36	0	0
7	8	0.3	0.4	192.2008591	0.120676756	0.174533129	1080	36	0	0
3.5	5	0.3	0.4	192.2119317	0.118683338	0.150944471	1080	36	0	0
4.5	7	0.8	0.9	192.2166326	0.120677233	0.152591705	1080	36	0	0
5.5	6.5	0.3	0.4	192.2215643	0.113194227	0.131647825	1080	36	0	0
2	8	0.3	0.4	192.2252345	0.119679689	0.160570383	1080	36	0	0
3.5	4.5	0.3	0.4	192.2259688	0.122672081	0.168550491	1080	36	0	0
3.5	8	0.3	0.4	192.2517436	0.11569047	0.149600029	1080	36	0	0
9	9.5	0.3	0.4	192.2616143	0.121674776	0.173535585	1080	36	0	0
4.5	6.5	0.3	0.4	192.2666886	0.11968112	0.170544147	1080	36	0	0
6	6.5	0.3	0.4	192.2820027	0.118682623	0.173536301	1080	36	0	0
6	8	0.3	0.4	192.303436	0.111701488	0.159573078	1080	36	0	0
5.5	6	0.2	0.3	192.3128061	0.115690231	0.140623808	1080	36	0	0
4.5	5	0.3	0.4	192.3173287	0.121674776	0.163562775	1080	36	0	0
3	5	0.3	0.4	192.3211057	0.115690708	0.171541452	1080	36	0	0
2.5	6.5	0.3	0.4	192.3221531	0.118191242	0.173535585	1080	36	0	0
3	9	0.3	0.4	192.3394156	0.114692688	0.163562775	1080	36	0	0
6	7.5	0.3	0.4	192.3429151	0.114693403	0.154586554	1080	36	0	0
2	10	0.3	0.4	192.3459098	0.118685961	0.163562775	1080	36	0	0
6.5	10	0.3	0.4	192.3461914	0.124666214	0.174534082	1080	36	0	0
3	8	0.2	0.3	192.3487003	0.119679451	0.155583858	1080	36	0	0
8.5	9.5	0.3	0.4	192.3574564	0.120677233	0.169547319	1080	36	0	0
5	8	0.3	0.4	192.3652518	0.123669147	0.187499285	1080	36	0	0
3	4.5	0.3	0.4	192.3737664	0.116687775	0.154586554	1080	36	0	0
5	7	0.2	0.3	192.3991458	0.110703707	0.146607876	1080	36	0	0
5	8.5	0.3	0.4	192.4071641	0.124665737	0.175530672	1080	36	0	0
3.5	6	0.3	0.4	192.4106958	0.121674299	0.173535585	1080	36	0	0
3	7.5	0.3	0.4	192.4121077	0.116687536	0.152591467	1080	36	0	0
4	4.5	0.3	0.4	192.4163713	0.122671843	0.153589249	1080	36	0	0
4	8	0.3	0.4	192.4192193	0.112697124	0.166062832	1080	36	0	0
4	9	0.3	0.4	192.4352965	0.116687536	0.157578468	1080	36	0	0
8	8.5	0.3	0.4	192.4422681	0.11768508	0.147605658	1080	36	0	0
2.5	9.5	0.3	0.4	192.4565856	0.11768508	0.157578945	1080	36	0	0
3	6	0.3	0.4	192.4575448	0.119679451	0.154587269	1080	36	0	0
4	5	0.3	0.4	192.4748352	0.119679689	0.155586958	1080	36	0	0
3	8.5	0.2	0.3	192.4749811	0.115689516	0.149599552	1080	36	0	0
2.5	7.5	0.3	0.4	192.5005333	0.118682623	0.159573555	1080	36	0	0
4.5	6	0.8	0.9	192.5141044	0.111939192	0.161568403	1080	36	0	0
3.5	6.5	0.3	0.4	192.5189376	0.121673822	0.15658164	1080	36	0	0
2.5	8.5	0.3	0.4	192.5191116	0.119679928	0.155584335	1080	36	0	0
5	10	0.2	0.3	192.5242527	0.114693165	0.152591944	1080	36	0	0
4	10	0.8	0.9	192.5252049	0.124666691	0.175530672	1080	36	0	0
5.5	9.5	0.3	0.4	192.5366485	0.124666214	0.185504198	1080	36	0	0
3	4	0.3	0.4	192.540642	0.119679928	0.174532175	1080	36	0	0
2.5	6	0.3	0.4	192.5417674	0.117685556	0.162565231	1080	36	0	0
2.5	8	0.3	0.4	192.5628366	0.108709335	0.161076069	1080	36	0	0
4.5	8	0.3	0.4	192.5658762	0.121674299	0.154586077	1080	36	0	0
4	5.5	0.3	0.4	192.5686471	0.121674299	0.169545889	1080	36	0	0
2.5	10	0.3	0.4	192.5710933	0.123669386	0.172538757	1080	36	0	0
2.5	5	0.3	0.4	192.5724554	0.122672081	0.160570145	1080	36	0	0
5.5	9	0.3	0.4	192.5730622	0.112698317	0.154586792	1080	36	0	0
5.5	10	0.3	0.4	192.5801394	0.11668849	0.152722836	1080	36	0	0
4	6	0.3	0.4	192.5841517	0.116686821	0.163561821	1080	36	0	0
3	8.5	0.3	0.4	192.5960064	0.114693165	0.164559841	1080	36	0	0
3.5	9	0.3	0.4	192.6574862	0.118682146	0.165556908	1080	36	0	0
3.5	10	0.3	0.4	192.693047	0.118681192	0.17453289	1080	36	0	0
6	7	0.3	0.4	192.7082992	0.119679689	0.180517435	1080	36	0	0
5	6.5	0.3	0.4	192.71926	0.11569047	0.179519653	1080	36	0	0
4.5	7	0.2	0.3	192.7348976	0.121674538	0.150596142	1080	36	0	0
6.5	8	0.3	0.4	192.7379766	0.123669386	0.157580137	1080	36	0	0
7.5	9	0.3	0.4	192.7410593	0.119679689	0.142618418	1080	36	0	0
3	5.5	0.3	0.4	192.7526793	0.118682623	0.149600029	1080	36	0	0
2.5	9	0.3	0.4	192.7747986	0.122671604	0.181513309	1080	36	0	0
4.5	6.5	0.2	0.3	192.7965629	0.116688728	0.150597095	1080	36	0	0
4	7.5	0.3	0.4	192.8136351	0.118682623	0.175532818	1080	36	0	0
2	9.5	0.3	0.4	192.8210368	0.117685318	0.156580925	1080	36	0	0
4.5	8.5	0.7	0.8	192.8243716	0.116687059	0.159573793	1080	36	0	0
4.5	10	0.3	0.4	192.8386323	0.120677233	0.167551994	1080	36	0	0
4.5	7	0.3	0.4	192.8648858	0.114693165	0.155584097	1080	36	0	0
3	6.5	0.3	0.4	192.904952	0.119680405	0.171541214	1080	36	0	0
4	6.5	0.3	0.4	192.9449685	0.12067771	0.165557861	1080	36	0	0
6.5	7.5	0.3	0.4	192.946157	0.126660347	0.16256547	1080	36	0	0
4.5	5.5	0.3	0.4	192.9733391	0.108708858	0.167551994	1080	36	0	0
4	9.5	0.3	0.4	192.982044	0.120947123	0.1515944	1080	36	0	0
2.5	4.5	0.3	0.4	193.0353768	0.115689754	0.162565231	1080	36	0	0
6.5	7	0.3	0.4	193.0917699	0.116687536	0.154586315	1080	36	0	0
4	9.5	0.8	0.9	193.096431	0.120677471	0.17852211	1080	36	0	0
4	9	0.2	0.3	193.1050529	0.118682384	0.166554213	1080	36	0	0
5.5	6.5	0.7	0.8	193.1228807	0.121675014	0.155582905	1080	36	0	0
6.5	8.5	0.3	0.4	193.1404171	0.124666214	0.149600267	1080	36	0	0
4.5	6	0.2	0.3	193.1818669	0.119679928	0.160570621	1080	36	0	0
3.5	7.5	0.3	0.4	193.212487	0.116687536	0.157578468	1080	36	0	0
4	10	0.7	0.8	193.2327051	0.120675802	0.163562536	1080	36	0	0
4	10	0.2	0.3	193.2495277	0.119680405	0.171540737	1080	36	0	0
3	3.5	0.3	0.4	193.2541161	0.121674776	0.174534321	1080	36	0	0
2	9	0.3	0.4	193.2547202	0.125663757	0.175530434	1080	36	0	0
3	5.5	0.7	0.8	193.2725248	0.118682384	0.155587196	1080	36	0	0
6	8.5	0.4	0.5	193.3347266	0.113694668	0.158575296	1080	36	0	0
6	8.5	0.3	0.4	193.3563797	0.117684841	0.149600506	1080	36	0	0
3.5	9.5	0.3	0.4	193.3821318	0.125663519	0.164559603	1080	36	0	0
8.5	10	0.3	0.4	193.3829439	0.117685318	0.16256547	1080	36	0	0
2	8.5	0.3	0.4	193.3995247	0.121675014	0.162564516	1080	36	0	0
2	7.5	0.3	0.4	193.5376785	0.109706402	0.146607637	1080	36	0	0
3	9.5	0.3	0.4	193.5589547	0.126661301	0.151651859	1080	36	0	0
4.5	5	0.7	0.8	193.5682826	0.118682623	0.161568165	1080	36	0	0
5.5	8	0.3	0.4	193.5910971	0.119679689	0.175531149	1080	36	0	0
2.5	6.5	0.4	0.5	193.6279321	0.121674538	0.160570383	1080	36	0	0
9.5	10	0.4	0.5	193.7222669	0.124738216	0.150597572	1080	36	0	0
2.5	3	0.3	0.4	193.7224267	0.113135099	0.153589487	1080	36	0	0
3	10	0.3	0.4	193.7376194	0.116688013	0.155584097	1080	36	0	0
4	8.5	0.7	0.8	193.7526097	0.10771203	0.165557146	1080	36	0	0
5.5	8.5	0.3	0.4	193.7528422	0.121675014	0.144613266	1080	36	0	0
4.5	7	0.4	0.5	193.7628388	0.11668849	0.158576012	1080	36	0	0
2.5	5	0.4	0.5	193.778316	0.109706402	0.156581402	1080	36	0	0
2.5	4	0.3	0.4	193.8013425	0.120677233	0.155583858	1080	36	0	0
4	7.5	0.7	0.8	193.845999	0.122672081	0.18350935	1080	36	0	0
2.5	5.5	0.4	0.5	193.8672593	0.123668671	0.158575535	1080	36	0	0
4	5	0.4	0.5	193.8790224	0.116687775	0.158576012	1080	36	0	0
5	6	0.7	0.8	193.8841736	0.122671604	0.168548822	1080	36	0	0
7	8	0.4	0.5	193.8939426	0.120677233	0.16256547	1080	36	0	0
5	7.5	0.4	0.5	193.9022717	0.119679451	0.149603605	1080	36	0	0
4	8	0.7	0.8	193.9279201	0.116195917	0.161567688	1080	36	0	0
3	6	0.7	0.8	193.9426169	0.110703945	0.153589249	1080	36	0	0
4	6.5	0.7	0.8	193.9812472	0.118682384	0.154586792	1080	36	0	0
5	6.5	0.4	0.5	193.984041	0.112698317	0.185503244	1080	36	0	0
4.5	8.5	0.4	0.5	193.9873953	0.1186831	0.183509827	1080	36	0	0
5	8.5	0.7	0.8	193.9973531	0.119679689	0.157579184	1080	36	0	0
2.5	9.5	0.7	0.8	194.0250928	0.122672081	0.1515944	1080	36	0	0
4	8.5	0.4	0.5	194.0633688	0.119679689	0.162565708	1080	36	0	0
8	8.5	0.4	0.5	194.0681751	0.122672081	0.155583858	1080	36	0	0
2.5	8	0.4	0.5	194.0795009	0.117685795	0.180517435	1080	36	0	0
4.5	5.5	0.4	0.5	194.0843983	0.113696575	0.153590202	1080	36	0	0
7.5	9.5	0.6	0.7	194.1028979	0.109706402	0.204960585	1080	36	0	0
5	10	0.4	0.5	194.1144199	0.117684841	0.157578707	1080	36	0	0
4	7	0.7	0.8	194.1185472	0.11768508	0.158575773	1080	36	0	0
5	6.5	0.7	0.8	194.1233542	0.119679451	0.183508635	1080	36	0	0
9.5	10	0.6	0.7	194.1240296	0.119679928	0.165557623	1080	36	0	0
9	9.5	0.4	0.5	194.137923	0.112698793	0.192485094	1080	36	0	0
3	4	0.4	0.5	194.1670725	0.121674299	0.16057086	1080	36	0	0
7	9.5	0.4	0.5	194.1876025	0.124666691	0.155583858	1080	36	0	0
2.5	9.5	0.4	0.5	194.1933112	0.121673584	0.159573078	1080	36	0	0
5.5	9.5	0.4	0.5	194.1939917	0.116688251	0.154586792	1080	36	0	0
4.5	7	0.7	0.8	194.1993842	0.118682384	0.16256547	1080	36	0	0
4.5	10	0.7	0.8	194.2094738	0.119678736	0.156581163	1080	36	0	0
7	10	0.4	0.5	194.2192001	0.118685722	0.163562298	1080	36	0	0
9	10	0.7	0.8	194.2296968	0.116687298	0.158575535	1080	36	0	0
5	10	0.7	0.8	194.2379823	0.116687775	0.152591944	1080	36	0	0
3	4.5	0.7	0.8	194.260669	0.123669386	0.149600267	1080	36	0	0
2	6.5	0.7	0.8	194.2621021	0.124670506	0.142618179	1080	36	0	0
8.5	10	0.4	0.5	194.2647014	0.120677471	0.150597095	1080	36	0	0
5	6	0.4	0.5	194.27613	0.116688251	0.173535109	1080	36	0	0
4.5	6.5	0.7	0.8	194.2839994	0.122670889	0.168549538	1080	36	0	0
5	9	0.4	0.5	194.2992926	0.112698555	0.168058634	1080	36	0	0
4	8	0.4	0.5	194.309021	0.120676756	0.158576012	1080	36	0	0
4	9	0.7	0.8	194.3207879	0.122672081	0.146607876	1080	36	0	0
5.5	8	0.7	0.8	194.3284242	0.117685318	0.162565231	1080	36	0	0
3.5	4	0.4	0.5	194.3451285	0.116687298	0.148602247	1080	36	0	0
4	9.5	0.4	0.5	194.3625524	0.119680405	0.158574581	1080	36	0	0
3	7	0.4	0.5	194.3628843	0.117685556	0.166062117	1080	36	0	0
4.5	9.5	0.4	0.5	194.3639157	0.121675253	0.17553091	1080	36	0	0
2	9.5	0.7	0.8	194.3999896	0.114692926	0.157578468	1080	36	0	0
5.5	6.5	0.4	0.5	194.4021454	0.116687775	0.153588295	1080	36	0	0
4.5	6	0.4	0.5	194.4089427	0.122671843	0.176527739	1080	36	0	0
7	8.5	0.4	0.5	194.4190972	0.116687536	0.172538519	1080	36	0	0
7	9	0.4	0.5	194.4306426	0.114693165	0.159573317	1080	36	0	0
3	9	0.4	0.5	194.4460876	0.121674061	0.170543432	1080	36	0	0
6.5	8.5	0.4	0.5	194.4506707	0.116687536	0.15857625	1080	36	0	0
7.5	8.5	0.6	0.7	194.4671619	0.11569047	0.160571575	1080	36	0	0
2	7	0.4	0.5	194.4697623	0.116687775	0.152591944	1080	36	0	0
3	5.5	0.4	0.5	194.4726932	0.119679451	0.170543909	1080	36	0	0
5	8.5	0.4	0.5	194.4816465	0.11768508	0.181514502	1080	36	0	0
2.5	3.5	0.7	0.8	194.4895322	0.119679689	0.163562536	1080	36	0	0
3	6.5	0.7	0.8	194.4897676	0.119679689	0.142618179	1080	36	0	0
7.5	9	0.4	0.5	194.5040073	0.119679689	0.161567926	1080	36	0	0
3	8	0.7	0.8	194.5246117	0.123122454	0.184506416	1080	36	0	0
5	8	0.4	0.5	194.527935	0.118682623	0.147604704	1080	36	0	0
4.5	8	0.7	0.8	194.5454609	0.115689993	0.146608353	1080	36	0	0
7.5	9.5	0.4	0.5	194.545871	0.110703945	0.170543671	1080	36	0	0
6.5	9.5	0.4	0.5	194.5518341	0.116688013	0.158575296	1080	36	0	0
3.5	8	0.4	0.5	194.5519614	0.11169982	0.171541452	1080	36	0	0
7.5	10	0.4	0.5	194.5603449	0.122671604	0.155584097	1080	36	0	0
6.5	10	0.4	0.5	194.5647652	0.118682146	0.158576012	1080	36	0	0
8	9.5	0.4	0.5	194.5694818	0.120205402	0.157577991	1080	36	0	0
9	10	0.4	0.5	194.5906036	0.11569047	0.158576012	1080	36	0	0
5	9.5	0.4	0.5	194.6025431	0.11369586	0.146612406	1080	36	0	0
7.5	8.5	0.4	0.5	194.6077867	0.119679928	0.193482876	1080	36	0	0
5	9	0.7	0.8	194.6090701	0.116688251	0.170544147	1080	36	0	0
5.5	9	0.4	0.5	194.6151814	0.119679928	0.162071466	1080	36	0	0
5.5	7	0.4	0.5	194.6218793	0.118682861	0.162566662	1080	36	0	0
3.5	4	0.7	0.8	194.6432741	0.12067771	0.168549061	1080	36	0	0
3.5	4.5	0.4	0.5	194.6566648	0.121674538	0.162565708	1080	36	0	0
4.5	10	0.4	0.5	194.6740413	0.113695621	0.16655302	1080	36	0	0
6.5	8	0.4	0.5	194.6751852	0.124666452	0.170543671	1080	36	0	0
8	9.5	0.6	0.7	194.6757832	0.11768508	0.178522825	1080	36	0	0
8.5	9.5	0.1	0.2	194.6900427	0.121674538	0.16356349	1080	36	0	0
3	6.5	0.4	0.5	194.6972523	0.114693403	0.15857625	1080	36	0	0
8.5	9	0.6	0.7	194.7103267	0.11569047	0.165557623	1080	36	0	0
9	10	0.1	0.2	194.7115126	0.11569047	0.171541452	1080	36	0	0
3.5	9.5	0.4	0.5	194.736048	0.123668909	0.147605181	1080	36	0	0
6.5	9	0.6	0.7	194.7396441	0.119679451	0.161567926	1080	36	0	0
9.5	10	0.7	0.8	194.7409661	0.117684841	0.150597334	1080	36	0	0
7	8	0.1	0.2	194.7461231	0.108709574	0.171540737	1080	36	0	0
4	6.5	0.4	0.5	194.7638724	0.120677233	0.18251133	1080	36	0	0
3	6	0.4	0.5	194.764571	0.118682623	0.155583858	1080	36	0	0
3.5	5.5	0.4	0.5	194.7663007	0.11569047	0.177525043	1080	36	0	0
4.5	5	0.4	0.5	194.7807319	0.121678591	0.157578707	1080	36	0	0
3	7.5	0.7	0.8	194.7845302	0.117685318	0.1515944	1080	36	0	0
5.5	6	0.7	0.8	194.7923715	0.122672081	0.180517435	1080	36	0	0
3	10	0.4	0.5	194.8002126	0.118682623	0.159573078	1080	36	0	0
7.5	8	0.4	0.5	194.802295	0.114693403	0.162565231	1080	36	0	0
5.5	7	0.7	0.8	194.8032112	0.116688013	0.159572124	1080	36	0	0
6	9	0.4	0.5	194.8099885	0.118681908	0.177525759	1080	36	0	0
3	8	0.4	0.5	194.8197751	0.121674061	0.143616199	1080	36	0	0
6.5	9	0.7	0.8	194.8267977	0.121673584	0.156581163	1080	36	0	0
2	3	0.2	0.3	194.8292716	0.116687775	0.162565231	1080	36	0	0
5	5.5	0.4	0.5	194.8376741	0.112701416	0.166554451	1080	36	0	0
3.5	5	0.4	0.5	194.8399441	0.115690231	0.17553091	1080	36	0	0
5.5	7.5	0.7	0.8	194.9002554	0.118682623	0.15458703	1080	36	0	0
6	8.5	0.7	0.8	194.9175885	0.119679928	0.16057086	1080	36	0	0
3.5	10	0.4	0.5	194.9209168	0.114693165	0.151594162	1080	36	0	0
8	10	0.4	0.5	194.9217513	0.119680405	0.163562536	1080	36	0	0
6	7	0.4	0.5	194.9264512	0.123669386	0.166553736	1080	36	0	0
6.5	9	0.4	0.5	194.9278455	0.120676517	0.156581879	1080	36	0	0
7	9	0.1	0.2	194.933326	0.116688013	0.186501741	1080	36	0	0
3.5	6.5	0.4	0.5	194.9722736	0.118682384	0.173536062	1080	36	0	0
3.5	8	0.7	0.8	194.9730589	0.114693403	0.158576488	1080	36	0	0
2	6.5	0.3	0.4	194.9877217	0.121674538	0.156581402	1080	36	0	0
8	9	0.4	0.5	195.0031738	0.119679689	0.160570145	1080	36	0	0
2.5	10	0.4	0.5	195.0087185	0.11469388	0.159573317	1080	36	0	0
9	9.5	0.5	0.6	195.0254345	0.121674299	0.186501265	1080	36	0	0
2.5	3.5	0.4	0.5	195.0280023	0.11369586	0.163562536	1080	36	0	0
8.5	9	0.4	0.5	195.0371561	0.12566328	0.15757823	1080	36	0	0
3	7	0.7	0.8	195.0421774	0.111700535	0.180517435	1080	36	0	0
6	7	0.7	0.8	195.0438468	0.114692926	0.171541214	1080	36	0	0
5	9.5	0.1	0.2	195.0540643	0.119679451	0.166554928	1080	36	0	0
3	7.5	0.4	0.5	195.0578053	0.116687775	0.146607876	1080	36	0	0
4	4.5	0.4	0.5	195.062366	0.106714487	0.168889523	1080	36	0	0
5	8	0.7	0.8	195.0640609	0.115690708	0.16256547	1080	36	0	0
6	8	0.4	0.5	195.0768087	0.120676994	0.166554451	1080	36	0	0
2	3	0.8	0.9	195.0803616	0.116688251	0.182512045	1080	36	0	0
7	9.5	0.7	0.8	195.1010931	0.120677233	0.169547081	1080	36	0	0
5	7	0.7	0.8	195.1020188	0.119680166	0.16156745	1080	36	0	0
3.5	6.5	0.7	0.8	195.1125269	0.115689754	0.156581879	1080	36	0	0
6	10	0.7	0.8	195.115407	0.122671604	0.158576012	1080	36	0	0
6	6.5	0.4	0.5	195.124485	0.11369586	0.172538757	1080	36	0	0
4.5	7.5	0.4	0.5	195.1269851	0.114203215	0.157578945	1080	36	0	0
7.5	8.5	0.1	0.2	195.1308739	0.120677948	0.158575773	1080	36	0	0
3.5	7	0.4	0.5	195.1309211	0.121674538	0.168549299	1080	36	0	0
3	8.5	0.4	0.5	195.1385703	0.119679689	0.170543432	1080	36	0	0
4	5.5	0.4	0.5	195.1414094	0.114693403	0.146608114	1080	36	0	0
8	9	0.6	0.7	195.1438544	0.116688251	0.170543909	1080	36	0	0
5	7	0.4	0.5	195.1443048	0.117684603	0.167551756	1080	36	0	0
2	9.5	0.4	0.5	195.1556478	0.124666452	0.170543432	1080	36	0	0
7	7.5	0.4	0.5	195.1630981	0.116687298	0.157578468	1080	36	0	0
3	10	0.7	0.8	195.1674533	0.106714249	0.148602486	1080	36	0	0
4.5	6.5	0.4	0.5	195.1678014	0.117685318	0.155584097	1080	36	0	0
5.5	8.5	0.4	0.5	195.1680021	0.118682623	0.15558362	1080	36	0	0
4	9.5	0.7	0.8	195.1715388	0.119680166	0.147604942	1080	36	0	0
3	4	0.7	0.8	195.1778111	0.117685556	0.171541214	1080	36	0	0
3.5	7.5	0.7	0.8	195.1815214	0.118682623	0.175530434	1080	36	0	0
7.5	8	0.5	0.6	195.1879609	0.122672081	0.154586315	1080	36	0	0
2	8	0.7	0.8	195.1962168	0.118682623	0.169546127	1080	36	0	0
6	8	0.7	0.8	195.2015197	0.114693165	0.145610809	1080	36	0	0
9.5	10	0.1	0.2	195.2033751	0.116688013	0.162565708	1080	36	0	0
2	8.5	0.4	0.5	195.2070837	0.118682623	0.157578707	1080	36	0	0
9	9.5	0.6	0.7	195.2100847	0.119680643	0.169546366	1080	36	0	0
3	3.5	0.7	0.8	195.2105942	0.113696098	0.15957284	1080	36	0	0
2.5	6	0.4	0.5	195.2278159	0.12267518	0.160570621	1080	36	0	0
3	4	0.1	0.2	195.2291708	0.118682623	0.180517673	1080	36	0	0
7.5	8	0.6	0.7	195.2412944	0.118682384	0.169547081	1080	36	0	0
2	6.5	0.2	0.3	195.2438979	0.11469245	0.163562775	1080	36	0	0
3.5	8.5	0.4	0.5	195.2496054	0.122672081	0.167551756	1080	36	0	0
4	6	0.7	0.8	195.2588401	0.120676994	0.149600029	1080	36	0	0
6.5	7	0.4	0.5	195.2600312	0.118682146	0.169546366	1080	36	0	0
3.5	7.5	0.4	0.5	195.2735462	0.121673584	0.147604942	1080	36	0	0
8	9.5	0.7	0.8	195.2844553	0.121673107	0.167552471	1080	36	0	0
5	5.5	0.7	0.8	195.2871196	0.119107723	0.161567926	1080	36	0	0
6.5	9.5	0.1	0.2	195.3014317	0.116687298	0.166554451	1080	36	0	0
2	10	0.4	0.5	195.3094859	0.122671604	0.140623093	1080	36	0	0
4	7.5	0.4	0.5	195.3151431	0.11990428	0.162564993	1080	36	0	0
2.5	10	0.7	0.8	195.3152955	0.116687536	0.166554689	1080	36	0	0
5.5	10	0.7	0.8	195.3256135	0.120677233	0.154586315	1080	36	0	0
6	9.5	0.6	0.7	195.3258255	0.119679689	0.192485809	1080	36	0	0
7	7.5	0.1	0.2	195.326159	0.119680166	0.189493656	1080	36	0	0
5.5	9.5	0.7	0.8	195.3374374	0.119679928	0.155584335	1080	36	0	0
3	4	0.6	0.7	195.3377185	0.116688013	0.193482637	1080	36	0	0
3	5	0.4	0.5	195.348429	0.120677471	0.166553736	1080	36	0	0
